Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
IMG/robocam_2018_02_19_17_06_44_599.jpg;12.88655;0;0;4.902181;121.2422;101.4177;359.7569;33.74245;1.045323
IMG/robocam_2018_02_19_17_06_44_687.jpg;15;0;0;4.880742;121.6402;101.6927;359.6975;36.49837;1.387418
IMG/robocam_2018_02_19_17_06_44_758.jpg;15;0;0;4.839363;121.8759;101.8647;359.8553;38.44545;1.374708
IMG/robocam_2018_02_19_17_06_44_890.jpg;10.53834;0;0;4.81184;122.3936;102.2887;359.9418;42.34724;1.116221
IMG/robocam_2018_02_19_17_06_44_991.jpg;2.901056;0;0;4.745734;122.7415;102.6089;359.9377;43.73293;1.088887
IMG/robocam_2018_02_19_17_06_45_043.jpg;6.882112;0;0;4.721442;122.8778;102.7396;359.9662;44.1944;1.093724
IMG/robocam_2018_02_19_17_06_45_093.jpg;10.01819;0;0;4.708543;123.0772;102.9392;0.008830127;45.25967;1.170441
IMG/robocam_2018_02_19_17_06_45_138.jpg;13.02125;0;0;4.689745;123.2066;103.0733;359.9816;46.23371;1.199357
IMG/robocam_2018_02_19_17_06_45_191.jpg;15;0;0;4.677462;123.3967;103.2776;359.981;47.93697;1.173732
IMG/robocam_2018_02_19_17_06_45_243.jpg;15;0;0;4.650959;123.5189;103.4175;0.01300369;49.19008;1.202778
IMG/robocam_2018_02_19_17_06_45_315.jpg;15;0;0;4.625759;123.7543;103.7004;359.9806;51.8386;1.140645
IMG/robocam_2018_02_19_17_06_45_359.jpg;12.87558;0;0;4.60666;123.8658;103.8459;359.9779;53.09795;1.163179
IMG/robocam_2018_02_19_17_06_45_407.jpg;15;0;0;4.590643;124.0256;104.0689;0.008972521;55.07298;1.275442
IMG/robocam_2018_02_19_17_06_45_456.jpg;15;0;0;4.569761;124.1276;104.2189;359.9883;56.42259;1.325824
IMG/robocam_2018_02_19_17_06_45_512.jpg;15;0;0;4.554127;124.276;104.4467;0.004372975;58.4673;1.298923
IMG/robocam_2018_02_19_17_06_45_557.jpg;15;0;0;4.527514;124.3691;104.6012;0.02225983;59.83982;1.311326
IMG/robocam_2018_02_19_17_06_45_610.jpg;15;0;0;4.509712;124.5023;104.8341;359.9723;61.95134;1.251702
IMG/robocam_2018_02_19_17_06_45_659.jpg;15;0;0;4.495305;124.5851;104.9927;359.9933;63.33162;1.243589
IMG/robocam_2018_02_19_17_06_45_711.jpg;12.02761;0;0;4.472707;124.703;105.232;359.9924;65.20107;1.182064
IMG/robocam_2018_02_19_17_06_45_801.jpg;8.924046;0;0;4.454493;124.8479;105.555;359.9905;67.15898;1.111838
IMG/robocam_2018_02_19_17_06_45_872.jpg;1.39992;0;0;4.413648;124.9831;105.8804;359.9794;68.24805;1.094188
IMG/robocam_2018_02_19_17_06_45_952.jpg;0;0;0;4.403269;125.1147;106.2058;359.975;68.56088;1.038817
IMG/robocam_2018_02_19_17_06_46_054.jpg;6.940076;0;0;4.371736;125.2691;106.6139;359.9729;69.52654;1.083845
IMG/robocam_2018_02_19_17_06_46_104.jpg;2.965915;0;0;4.355245;125.329;106.7772;359.981;69.96413;1.090835
IMG/robocam_2018_02_19_17_06_46_157.jpg;0;0;0;4.345347;125.4188;107.0213;359.9908;70.25841;1.042571
IMG/robocam_2018_02_19_17_06_46_256.jpg;0;0;0;4.320186;125.5655;107.4265;359.9578;70.37412;0.9503322
IMG/robocam_2018_02_19_17_06_46_357.jpg;0;0;0;4.295938;125.7101;107.8292;359.8875;70.38228;0.8146479
IMG/robocam_2018_02_19_17_06_46_429.jpg;0;0;0;4.271901;125.8248;108.1495;359.8069;70.37873;0.6806675
IMG/robocam_2018_02_19_17_06_46_472.jpg;2.134445;0;0;4.262244;125.8811;108.3092;359.7591;70.47006;0.6259204
IMG/robocam_2018_02_19_17_06_46_523.jpg;4.730945;0;0;4.25262;125.9361;108.469;359.7184;70.73476;0.5881635
IMG/robocam_2018_02_19_17_06_46_572.jpg;7.761004;0;0;4.24223;126.0144;108.7093;359.6614;71.55835;0.6064701
IMG/robocam_2018_02_19_17_06_46_626.jpg;10.68264;0;0;4.225469;126.0868;108.9505;359.6218;72.8395;0.7202208
IMG/robocam_2018_02_19_17_06_46_672.jpg;13.98336;0;0;4.207263;126.1312;109.1122;359.627;73.93729;0.8402347
IMG/robocam_2018_02_19_17_06_46_724.jpg;11.22276;0;0;4.192984;126.1742;109.2749;359.692;75.00388;0.9352871
IMG/robocam_2018_02_19_17_06_46_777.jpg;8.114648;0;0;4.182745;126.2355;109.5206;359.8862;76.3066;1.028275
IMG/robocam_2018_02_19_17_06_46_827.jpg;11.28607;0;0;4.163086;126.289;109.7664;0.06800862;77.79539;1.169512
IMG/robocam_2018_02_19_17_06_46_878.jpg;14.24497;0;0;4.141207;126.3213;109.9282;0.06852942;79.01564;1.212443
IMG/robocam_2018_02_19_17_06_46_959.jpg;15;0;0;4.133137;126.3757;110.2487;359.8842;81.66034;1.169446
IMG/robocam_2018_02_19_17_06_47_019.jpg;15;0;0;4.105062;126.405;110.4916;359.887;83.60474;1.173523
IMG/robocam_2018_02_19_17_06_47_093.jpg;15;0;0;4.080108;126.4302;110.8167;0.01000628;86.34013;1.218934
IMG/robocam_2018_02_19_17_06_47_168.jpg;8.402702;0;0;4.042448;126.4449;111.1377;359.9648;88.68648;1.109978
IMG/robocam_2018_02_19_17_06_47_219.jpg;6.017461;0;0;4.029216;126.4473;111.2981;359.9525;89.48816;1.085536
IMG/robocam_2018_02_19_17_06_47_264.jpg;2.955301;0;0;4.019056;126.4482;111.4583;359.9463;90.02841;1.068256
IMG/robocam_2018_02_19_17_06_47_322.jpg;0.2199054;0;0;4.009386;126.4485;111.698;359.9398;90.38501;1.021319
IMG/robocam_2018_02_19_17_06_47_411.jpg;3.63307;0;0;3.995312;126.4424;112.0957;359.9312;91.10727;1.011177
IMG/robocam_2018_02_19_17_06_48_040.jpg;8.971567;0;0;3.971432;126.3383;113.3453;359.9742;97.64194;1.13742
IMG/robocam_2018_02_19_17_06_48_125.jpg;12.66078;0;0;3.870446;126.2716;113.7255;0.002085909;100.6551;1.186863
IMG/robocam_2018_02_19_17_06_48_173.jpg;9.715319;0;0;3.85682;126.2416;113.8761;0.01293214;101.7532;1.120843
IMG/robocam_2018_02_19_17_06_48_223.jpg;6.807296;0;0;3.840965;126.1913;114.0992;359.9655;103.0395;1.083333
IMG/robocam_2018_02_19_17_06_48_293.jpg;1.726921;0;0;3.823611;126.138;114.3215;359.9485;103.7836;1.040092
IMG/robocam_2018_02_19_17_06_48_377.jpg;-0.3951645;0;0;3.814833;126.0663;114.6167;359.9176;104.0361;0.9467972
IMG/robocam_2018_02_19_17_06_48_430.jpg;-5.400903;0;0;3.79725;126.0154;114.8373;359.8671;103.6062;0.7970375
IMG/robocam_2018_02_19_17_06_48_477.jpg;-8.570881;0;0;3.782587;125.9842;114.9843;359.8173;102.9845;0.6349357
IMG/robocam_2018_02_19_17_06_48_528.jpg;-11.43018;0;0;3.771667;125.9431;115.2048;359.7234;101.5537;0.2713377
IMG/robocam_2018_02_19_17_06_48_578.jpg;-14.45473;0;0;3.75357;125.9204;115.3516;359.6529;100.3073;359.9403
IMG/robocam_2018_02_19_17_06_48_689.jpg;-12.8739;0;0;3.725209;125.868;115.7934;359.6326;96.35944;358.8717
IMG/robocam_2018_02_19_17_06_48_730.jpg;-8.411636;0;0;3.700001;125.8529;115.942;359.7516;95.32166;358.6356
IMG/robocam_2018_02_19_17_06_48_788.jpg;-5.864096;0;0;3.690624;125.8293;116.1658;0.01801014;94.07355;358.5922
IMG/robocam_2018_02_19_17_06_48_890.jpg;-0.1938558;0;0;3.663804;125.7957;116.5289;359.9541;93.08881;359.0108
IMG/robocam_2018_02_19_17_06_48_991.jpg;5.84748;0;0;3.640448;125.7685;116.888;359.7453;93.79288;359.4487
IMG/robocam_2018_02_19_17_06_49_068.jpg;9.805262;0;0;3.626344;125.7381;117.1723;359.5579;95.40829;359.9775
IMG/robocam_2018_02_19_17_06_49_143.jpg;15;0;0;3.587952;125.6958;117.4537;359.4399;97.90552;0.6710331
IMG/robocam_2018_02_19_17_06_49_224.jpg;15;0;0;3.558656;125.644;117.7351;359.5858;100.5628;1.272035
IMG/robocam_2018_02_19_17_06_49_277.jpg;15;0;0;3.545645;125.6153;117.8761;359.7601;101.9841;1.44371
IMG/robocam_2018_02_19_17_06_49_326.jpg;15;0;0;3.533107;125.5681;118.086;0.04403144;104.2302;1.497929
IMG/robocam_2018_02_19_17_06_49_393.jpg;15;0;0;3.513739;125.5154;118.2877;0.001630761;106.4877;1.383862
IMG/robocam_2018_02_19_17_06_49_463.jpg;8.84388;0;0;3.491393;125.4333;118.5517;359.9514;108.7553;1.10835
IMG/robocam_2018_02_19_17_06_49_545.jpg;6.721623;0;0;3.461601;125.3382;118.81;359.9304;110.2385;1.005574
IMG/robocam_2018_02_19_17_06_49_594.jpg;11.57622;0;0;3.444186;125.2863;118.9367;359.9209;111.1777;1.041674
IMG/robocam_2018_02_19_17_06_49_666.jpg;15;0;0;3.419909;125.1737;119.1858;359.9687;113.7049;1.199932
IMG/robocam_2018_02_19_17_06_49_748.jpg;12.852;0;0;3.409169;125.0559;119.4298;359.9776;116.2072;1.142888
IMG/robocam_2018_02_19_17_06_49_803.jpg;7.998061;0;0;3.389229;124.962;119.6087;359.9598;117.6471;1.085505
IMG/robocam_2018_02_19_17_06_49_854.jpg;4.702921;0;0;3.375991;124.8977;119.7268;359.9573;118.3173;1.056965
IMG/robocam_2018_02_19_17_06_49_904.jpg;1.604519;0;0;3.368511;124.801;119.9035;359.9523;118.8449;0.991173
IMG/robocam_2018_02_19_17_06_50_010.jpg;0;0;0;3.349531;124.6399;120.1958;359.9055;119.0573;0.8573897
IMG/robocam_2018_02_19_17_06_50_066.jpg;0;0;0;3.338217;124.5435;120.3699;359.8627;119.0736;0.7633373
IMG/robocam_2018_02_19_17_06_50_106.jpg;0;0;0;3.327019;124.4793;120.4855;359.8269;119.0772;0.6984507
IMG/robocam_2018_02_19_17_06_50_208.jpg;0;0;0;3.312086;124.3196;120.7733;359.7308;119.0763;0.5159915
IMG/robocam_2018_02_19_17_06_50_268.jpg;-4.006076;0;0;3.300991;124.2266;120.9462;359.6568;118.7161;0.3457504
IMG/robocam_2018_02_19_17_06_50_359.jpg;-5.308013;0;0;3.278192;124.0795;121.2362;359.5179;117.3384;359.9062
IMG/robocam_2018_02_19_17_06_50_410.jpg;-2.104855;0;0;3.266612;124.0208;121.352;359.4876;116.9755;359.7681
IMG/robocam_2018_02_19_17_06_50_461.jpg;0;0;0;3.258966;123.9322;121.5253;359.4658;116.7633;359.6146
IMG/robocam_2018_02_19_17_06_50_541.jpg;0;0;0;3.24258;123.8146;121.756;359.4676;116.7145;359.4666
IMG/robocam_2018_02_19_17_06_50_591.jpg;0;0;0;3.230919;123.756;121.8712;359.4819;116.7141;359.417
IMG/robocam_2018_02_19_17_06_50_642.jpg;0;0;0;3.223136;123.668;122.0438;359.5297;116.7267;359.3874
IMG/robocam_2018_02_19_17_06_50_691.jpg;0;0;0;3.211389;123.6097;122.1587;359.5656;116.7326;359.3794
IMG/robocam_2018_02_19_17_06_50_739.jpg;0;0;0;3.203592;123.5224;122.3307;359.6282;116.7443;359.3968
IMG/robocam_2018_02_19_17_06_50_794.jpg;0;0;0;3.192334;123.4647;122.4449;359.6587;116.7463;359.4089
IMG/robocam_2018_02_19_17_06_50_843.jpg;3.328085;0;0;3.185199;123.3764;122.6145;359.6858;117.051;359.4871
IMG/robocam_2018_02_19_17_06_50_892.jpg;6.202805;0;0;3.173663;123.316;122.7261;359.6912;117.5015;359.5887
IMG/robocam_2018_02_19_17_06_50_946.jpg;3.202751;0;0;3.164965;123.2254;122.8925;359.6892;118.0862;359.7457
IMG/robocam_2018_02_19_17_06_50_992.jpg;0.006065369;0;0;3.154549;123.1657;123.0033;359.6823;118.261;359.8317
IMG/robocam_2018_02_19_17_06_51_078.jpg;0;0;0;3.147614;123.0471;123.2241;359.6546;118.3546;359.9869
IMG/robocam_2018_02_19_17_06_51_149.jpg;0;0;0;3.126437;122.9289;123.4435;359.6112;118.3685;0.1270261
IMG/robocam_2018_02_19_17_06_51_195.jpg;0;0;0;3.119386;122.8703;123.5531;359.5984;118.3626;0.1729528
IMG/robocam_2018_02_19_17_06_51_247.jpg;0;0;0;3.112088;122.7823;123.7169;359.5791;118.3575;0.2356131
IMG/robocam_2018_02_19_17_06_51_298.jpg;0;0;0;3.10116;122.7238;123.8261;359.5802;118.3482;0.2534177
IMG/robocam_2018_02_19_17_06_51_348.jpg;0;0;0;3.093637;122.6362;123.9891;359.5702;118.3446;0.2860534
IMG/robocam_2018_02_19_17_06_51_424.jpg;0;0;0;3.083137;122.5199;124.2058;359.5734;118.3345;0.2903142
IMG/robocam_2018_02_19_17_06_51_475.jpg;0;0;0;3.06875;122.4619;124.3136;359.5683;118.3335;0.2921839
IMG/robocam_2018_02_19_17_06_51_552.jpg;0;0;0;3.054504;122.3463;124.5289;359.5727;118.3254;0.264504
IMG/robocam_2018_02_19_17_06_51_603.jpg;2.45508;0;0;3.047605;122.2584;124.6886;359.5658;118.5473;0.2824096
IMG/robocam_2018_02_19_17_06_51_653.jpg;5.537102;0;0;3.03685;122.1984;124.794;359.5726;118.9194;0.3155913
IMG/robocam_2018_02_19_17_06_51_706.jpg;8.505899;0;0;3.028098;122.1051;124.9494;359.5836;119.933;0.4454826
IMG/robocam_2018_02_19_17_06_51_754.jpg;11.66358;0;0;3.014095;122.0404;125.0507;359.5918;120.887;0.5905452
IMG/robocam_2018_02_19_17_06_51_807.jpg;14.58426;0;0;3.002698;121.9387;125.1994;359.6514;122.7465;0.8569546
IMG/robocam_2018_02_19_17_06_51_856.jpg;15;0;0;2.98377;121.8687;125.2975;359.7533;124.0323;1.014168
IMG/robocam_2018_02_19_17_06_51_908.jpg;15;0;0;2.974338;121.7597;125.4427;0.003525898;125.9919;1.199534
IMG/robocam_2018_02_19_17_06_51_974.jpg;15;0;0;2.957283;121.6499;125.5812;0.04502344;128.0532;1.240782
IMG/robocam_2018_02_19_17_06_52_087.jpg;8.875858;0;0;2.93572;121.4244;125.8447;359.8419;131.0614;1.005234
IMG/robocam_2018_02_19_17_06_52_133.jpg;4.296005;0;0;2.920756;121.3465;125.9309;359.8245;131.6614;0.9288204
IMG/robocam_2018_02_19_17_06_52_183.jpg;1.474679;0;0;2.914056;121.2298;126.0598;359.8007;132.1038;0.7923932
IMG/robocam_2018_02_19_17_06_52_233.jpg;0;0;0;2.903986;121.1522;126.1454;359.7771;132.2132;0.6990268
IMG/robocam_2018_02_19_17_06_52_290.jpg;0;0;0;2.897352;121.0362;126.2732;359.7325;132.2629;0.559919
IMG/robocam_2018_02_19_17_06_52_335.jpg;-3.310375;0;0;2.887661;120.96;126.3589;359.6962;132.0968;0.4390789
IMG/robocam_2018_02_19_17_06_52_386.jpg;-6.1092;0;0;2.880099;120.8487;126.4891;359.6325;131.4234;0.1899094
IMG/robocam_2018_02_19_17_06_52_436.jpg;-9.149938;0;0;2.86767;120.7769;126.5772;359.5857;130.7059;359.973
IMG/robocam_2018_02_19_17_06_52_487.jpg;-6.155877;0;0;2.857695;120.6699;126.7095;359.5389;129.7394;359.6708
IMG/robocam_2018_02_19_17_06_52_538.jpg;-9.20904;0;0;2.847255;120.6001;126.7991;359.5389;128.9971;359.4652
IMG/robocam_2018_02_19_17_06_52_640.jpg;-14.39616;0;0;2.822992;120.4018;127.0771;359.7955;125.7456;358.8521
IMG/robocam_2018_02_19_17_06_52_741.jpg;-8.333223;0;0;2.797622;120.2428;127.3129;0.1614327;123.4318;358.8313
IMG/robocam_2018_02_19_17_06_52_820.jpg;-2.269986;0;0;2.77758;120.1226;127.4968;0.05683494;122.4225;359.0839
IMG/robocam_2018_02_19_17_06_52_872.jpg;0;0;0;2.770716;120.0641;127.5891;359.976;122.275;359.188
IMG/robocam_2018_02_19_17_06_52_920.jpg;-3.161223;0;0;2.764627;119.9784;127.7283;359.8701;121.9366;359.3148
IMG/robocam_2018_02_19_17_06_52_970.jpg;-6.035163;0;0;2.755016;119.9231;127.822;359.8048;121.5107;359.3612
IMG/robocam_2018_02_19_17_06_53_061.jpg;-9.046204;0;0;2.747634;119.7931;128.0596;359.675;119.6455;359.3258
IMG/robocam_2018_02_19_17_06_53_132.jpg;-15;0;0;2.72032;119.7229;128.2053;359.6256;117.8905;359.1715
IMG/robocam_2018_02_19_17_06_53_175.jpg;-12.90018;0;0;2.709662;119.6773;128.3036;359.6512;116.7276;359.0934
IMG/robocam_2018_02_19_17_06_53_226.jpg;-10.25298;0;0;2.702316;119.6098;128.453;359.8033;115.2716;359.06
IMG/robocam_2018_02_19_17_06_53_277.jpg;-7.21482;0;0;2.689347;119.5666;128.5532;359.9168;114.4699;359.0374
IMG/robocam_2018_02_19_17_06_53_326.jpg;-4.15992;0;0;2.682992;119.5027;128.7028;0.04571146;113.6704;359.0216
IMG/robocam_2018_02_19_17_06_53_378.jpg;-1.184399;0;0;2.674824;119.4602;128.8017;0.09443659;113.3959;359.041
IMG/robocam_2018_02_19_17_06_53_428.jpg;-4.276257;0;0;2.669661;119.3991;128.9496;0.1183987;112.8778;359.052
IMG/robocam_2018_02_19_17_06_53_476.jpg;-7.2735;0;0;2.660493;119.3607;129.0482;0.1027852;112.3278;359.0332
IMG/robocam_2018_02_19_17_06_53_528.jpg;-4.389002;0;0;2.653216;119.3044;129.1955;0.05032767;111.6211;359.0133
IMG/robocam_2018_02_19_17_06_53_582.jpg;-1.252742;0;0;2.644917;119.2478;129.342;359.9815;111.2735;359.0312
IMG/robocam_2018_02_19_17_06_53_628.jpg;1.938536;0;0;2.636457;119.2091;129.4391;359.9348;111.2965;359.0825
IMG/robocam_2018_02_19_17_06_53_679.jpg;4.795854;0;0;2.629957;119.149;129.5831;359.8516;111.7615;359.2283
IMG/robocam_2018_02_19_17_06_53_730.jpg;7.8159;0;0;2.61939;119.1071;129.6778;359.7893;112.3343;359.378
IMG/robocam_2018_02_19_17_06_53_805.jpg;10.87044;0;0;2.610999;119.0175;129.8632;359.6508;114.114;359.8226
IMG/robocam_2018_02_19_17_06_53_905.jpg;12.85008;0;0;2.579317;118.8948;130.0872;359.5171;117.0685;0.5705425
IMG/robocam_2018_02_19_17_06_54_008.jpg;6.827695;0;0;2.559772;118.7683;130.3123;359.6915;119.0468;1.026666
IMG/robocam_2018_02_19_17_06_54_076.jpg;2.846639;0;0;2.548775;118.6912;130.4495;359.9791;119.658;1.078982
IMG/robocam_2018_02_19_17_06_54_147.jpg;4.902599;0;0;2.527327;118.5865;130.6254;0.146119;120.6797;1.039929
IMG/robocam_2018_02_19_17_06_54_209.jpg;2.756524;0;0;2.523513;118.5086;130.754;0.1109317;121.2044;0.929534
IMG/robocam_2018_02_19_17_06_54_280.jpg;0;0;0;2.511121;118.405;130.9241;0.02676637;121.3755;0.7736325
IMG/robocam_2018_02_19_17_06_54_363.jpg;0;0;0;2.50561;118.3019;131.0932;359.9219;121.3947;0.611375
IMG/robocam_2018_02_19_17_06_54_412.jpg;-4.904401;0;0;2.494548;118.2522;131.1783;359.8604;121.1327;0.4856594
IMG/robocam_2018_02_19_17_06_54_464.jpg;-7.879558;0;0;2.486725;118.1813;131.3072;359.7582;120.2642;0.219276
IMG/robocam_2018_02_19_17_06_54_534.jpg;-2.661896;0;0;2.472135;118.1105;131.4355;359.6613;119.625;359.9759
IMG/robocam_2018_02_19_17_06_54_585.jpg;-0.484736;0;0;2.467134;118.0384;131.5628;359.5844;119.4209;359.8009
IMG/robocam_2018_02_19_17_06_54_636.jpg;0;0;0;2.458632;117.9903;131.6476;359.5476;119.3825;359.7069
IMG/robocam_2018_02_19_17_06_54_688.jpg;0;0;0;2.45246;117.9179;131.7747;359.5233;119.3784;359.608
IMG/robocam_2018_02_19_17_06_54_740.jpg;0;0;0;2.443283;117.8456;131.9018;359.5195;119.3861;359.5389
IMG/robocam_2018_02_19_17_06_54_789.jpg;-3.10338;0;0;2.434239;117.7986;131.9869;359.5256;119.2276;359.4807
IMG/robocam_2018_02_19_17_06_54_844.jpg;-6.101096;0;0;2.427409;117.731;132.1157;359.5491;118.5932;359.3515
IMG/robocam_2018_02_19_17_06_54_943.jpg;-0.7606173;0;0;2.410263;117.6175;132.33;359.6537;117.9955;359.276
IMG/robocam_2018_02_19_17_06_54_993.jpg;0;0;0;2.40134;117.5718;132.4153;359.7087;117.9514;359.2895
IMG/robocam_2018_02_19_17_06_55_085.jpg;0;0;0;2.395514;117.4588;132.6276;359.8059;117.9311;359.3322
IMG/robocam_2018_02_19_17_06_55_155.jpg;0;0;0;2.37694;117.3916;132.7541;359.8412;117.9301;359.3718
IMG/robocam_2018_02_19_17_06_55_273.jpg;0;0;0;2.369049;117.2583;133.0051;359.8652;117.9296;359.476
IMG/robocam_2018_02_19_17_06_55_375.jpg;0;0;0;2.353317;117.1482;133.2125;359.8499;117.9307;359.5849
IMG/robocam_2018_02_19_17_06_55_452.jpg;0;0;0;2.340205;117.0608;133.3773;359.8174;117.9305;359.6768
IMG/robocam_2018_02_19_17_06_55_504.jpg;0;0;0;2.334985;116.9957;133.5002;359.7836;117.9302;359.746
IMG/robocam_2018_02_19_17_06_55_554.jpg;0;0;0;2.327156;116.9524;133.5819;359.7577;117.9301;359.7916
IMG/robocam_2018_02_19_17_06_55_604.jpg;0;0;0;2.321937;116.8875;133.7042;359.7219;117.9322;359.8649
IMG/robocam_2018_02_19_17_06_55_655.jpg;0;0;0;2.313983;116.8445;133.7854;359.6959;117.9323;359.9104
IMG/robocam_2018_02_19_17_06_55_730.jpg;0;0;0;2.308766;116.7588;133.9474;359.641;117.9323;-0.005017392
IMG/robocam_2018_02_19_17_06_55_806.jpg;0;0;0;2.29296;116.6735;134.1089;359.6034;117.9259;0.05136822
IMG/robocam_2018_02_19_17_06_55_854.jpg;0;0;0;2.287487;116.631;134.1895;359.5923;117.922;0.06968457
IMG/robocam_2018_02_19_17_06_55_907.jpg;0;0;0;2.282136;116.5673;134.3101;359.5807;117.919;0.09213287
IMG/robocam_2018_02_19_17_06_55_958.jpg;0;0;0;2.274148;116.5248;134.3902;359.572;117.9186;0.1059025
IMG/robocam_2018_02_19_17_06_56_012.jpg;0;0;0;2.268985;116.4615;134.5104;359.5734;117.9129;0.1074048
